"age","bmass","mu","sigma","nu"
14,51.7,120.14918394935,0.167152618738788,-0.168288805889917
14,51.8,120.350130207084,0.167134953047785,-0.166423636580838
14,51.9,120.551659779769,0.167117289159721,-0.164562064514702
14,52,120.753781204719,0.167099627074125,-0.162704075842632
14,52.1,120.956503071083,0.167081966790531,-0.160849656795568
14,52.2,121.159834020216,0.167064308308469,-0.158998793683662
14,52.3,121.363782746027,0.167046651627471,-0.157151472895667
14,52.4,121.56835799537,0.167028996747069,-0.155307680898334
14,52.5,121.773568568413,0.167011343666793,-0.153467404235827
14,52.6,121.979423319016,0.166993692386178,-0.151630629529122
14,52.7,122.185931155138,0.166976042904754,-0.149797343475431
14,52.8,122.393101039214,0.166958395222054,-0.147967532847622
14,52.9,122.600941988571,0.16694074933761,-0.146141184493647
14,53,122.809462935762,0.166923105250956,-0.144318285335971
14,53.1,123.018664367595,0.166905462961675,-0.142498822371015
14,53.2,123.22853352273,0.166887822469431,-0.140682782668599
14,53.3,123.439056399529,0.166870183773893,-0.138870153371386
14,53.4,123.650218894322,0.16685254687473,-0.137060921694341
14,53.5,123.862006800581,0.166834911771612,-0.135255074924187
14,53.6,124.074405808122,0.166817278464208,-0.133452600418871
14,53.7,124.287401502328,0.166799646952189,-0.131653485607032
14,53.8,124.500979363376,0.166782017235225,-0.129857717987473
14,53.9,124.715124765482,0.166764389312985,-0.128065285128643
14,54,124.929822976186,0.166746763185139,-0.126276174668119
14,54.1,125.145059155608,0.166729138851357,-0.124490374312096
14,54.2,125.360818355786,0.16671151631131,-0.122707871834875
14,54.3,125.577085519955,0.166693895564669,-0.120928655078369
14,54.4,125.793845481916,0.166676276611102,-0.119152711951598
14,54.5,126.011082965373,0.166658659450281,-0.117380030430201
14,54.6,126.228782583312,0.166641044081877,-0.115610598555945
14,54.7,126.446928837402,0.166623430505559,-0.113844404436241
14,54.8,126.66550611738,0.166605818720999,-0.112081436243664
14,54.9,126.884498700513,0.166588208727868,-0.110321682215482
14,55,127.103890751029,0.166570600525835,-0.108565130653179
14,55.1,127.323666319577,0.166552994114573,-0.106811769921991
14,55.2,127.543809342744,0.166535389493752,-0.105061588450446
14,55.3,127.764303642544,0.166517786663043,-0.103314574729902
14,55.4,127.985132925937,0.166500185622118,-0.101570717314094
14,55.5,128.206280784415,0.166482586370647,-0.0998300048186873
14,55.6,128.427730693535,0.166464988908303,-0.0980924259208254
14,55.7,128.649466012535,0.166447393234756,-0.0963579693586933
14,55.8,128.871469983933,0.166429799349678,-0.0946266239310785
14,55.9,129.093725733169,0.166412207252741,-0.0928983784969344
14,56,129.316216268273,0.166394616943616,-0.0911732219749523
14,56.1,129.538924479519,0.166377028421975,-0.0894511433431372
14,56.2,129.761833139149,0.16635944168749,-0.0877321316383795
14,56.3,129.984924901086,0.166341856739832,-0.086016175956042
14,56.4,130.208182300682,0.166324273578675,-0.0843032654495404
14,56.5,130.431587754511,0.166306692203689,-0.0825933893299357
14,56.6,130.655123560126,0.166289112614547,-0.0808865368655239
14,56.7,130.878771895905,0.166271534810922,-0.0791826973814323
14,56.8,131.102514820882,0.166253958792485,-0.0774818602592206
14,56.9,131.326334274624,0.166236384558909,-0.0757840149364817
14,57,131.550212077118,0.166218812109867,-0.0740891509064477
14,57.1,131.774129928681,0.16620124144503,-0.0723972577176039
14,57.2,131.998069409918,0.166183672564073,-0.0707083249732977
14,57.3,132.22201198167,0.166166105466666,-0.0690223423313554
14,57.4,132.445938985029,0.166148540152484,-0.0673392995037064
14,57.5,132.669831641342,0.166130976621199,-0.0656591862560025
14,57.6,132.893671052259,0.166113414872484,-0.0639819924072453
14,57.7,133.117438199826,0.166095854906012,-0.062307707829417
14,57.8,133.341113946547,0.166078296721457,-0.0606363224471131
14,57.9,133.56467903555,0.166060740318491,-0.058967826237178
14,58,133.788114090723,0.166043185696787,-0.0573022092283454
14,58.1,134.011399616886,0.16602563285602,-0.0556394615008787
14,58.2,134.234516000031,0.166008081795863,-0.0539795731862203
14,58.3,134.457443507531,0.165990532515988,-0.0523225344666357
14,58.4,134.680162288429,0.165972985016071,-0.0506683355748694
14,58.5,134.902652373725,0.165955439295783,-0.0490169667937942
14,58.6,135.1248936767,0.1659378953548,-0.0473684184560745
14,58.7,135.346865993283,0.165920353192796,-0.0457226809438233
14,58.8,135.568549002416,0.165902812809443,-0.0440797446882663
14,58.9,135.789922266487,0.165885274204416,-0.0424396001694071
14,59,136.010965231772,0.165867737377389,-0.0408022379156977
14,59.1,136.231657228894,0.165850202328037,-0.0391676485037112
14,59.2,136.451977473366,0.165832669056034,-0.0375358225578126
14,59.3,136.671905066083,0.165815137561053,-0.0359067507498409
14,59.4,136.891418993922,0.16579760784277,-0.0342804237987847
14,59.5,137.110498130344,0.165780079900859,-0.0326568324704677
14,59.6,137.329121235999,0.165762553734994,-0.0310359675772341
14,59.7,137.547266959415,0.16574502934485,-0.0294178199776352
14,59.8,137.764913837698,0.165727506730102,-0.0278023805761207
14,59.9,137.982040297231,0.165709985890425,-0.0261896403227337
14,60,138.198624654473,0.165692466825494,-0.0245795902128021
14,60.1,138.41464511673,0.165674949534984,-0.022972221286642
14,60.2,138.630079782991,0.165657434018569,-0.0213675246292546
